client_id,session_id,page_id,timestamp,action,duration_seconds
54,4911,4748,2023-11-25 11:03:07.536125,clic,139
518,4912,4001,2023-11-26 11:03:07.536128,clic,258
678,4913,4919,2023-11-11 11:03:07.536131,clic,300
257,4914,4491,2024-06-16 11:03:07.536134,clic,68
557,4915,4246,2024-01-08 11:03:07.536137,telechargement,178
587,4916,4181,2024-04-05 11:03:07.536139,clic,20
605,4917,4066,2023-10-31 11:03:07.536142,telechargement,262
78,4918,4990,2024-06-19 11:03:07.536145,telechargement,265
818,4919,4668,2023-10-11 11:03:07.536148,clic,134
536,4920,4577,2024-06-02 11:03:07.536151,telechargement,94
109,4921,4096,2023-08-25 11:03:07.536154,clic,195
413,4922,4069,2024-03-21 11:03:07.536157,clic,61
954,4923,4257,2023-10-24 11:03:07.536160,telechargement,258
772,4924,4435,2023-12-02 11:03:07.536163,clic,64
493,4925,4926,2023-08-17 11:03:07.536166,clic,28
806,4926,4222,2023-09-09 11:03:07.536169,clic,56
820,4927,4149,2023-11-28 11:03:07.536172,telechargement,59
332,4928,4912,2024-04-01 11:03:07.536175,clic,184
558,4929,4214,2024-05-25 11:03:07.536178,telechargement,106
551,4930,4072,2024-01-21 11:03:07.536181,telechargement,104
798,4931,4092,2023-09-26 11:03:07.536184,clic,25
867,4932,4422,2023-07-08 11:03:07.536187,clic,157
256,4933,4461,2024-04-23 11:03:07.536190,clic,135
545,4934,4010,2024-03-10 11:03:07.536193,telechargement,268
176,4935,4333,2023-07-30 11:03:07.536196,clic,265
284,4936,4631,2023-11-01 11:03:07.536199,telechargement,63
99,4937,4070,2024-01-28 11:03:07.536201,telechargement,30
969,4938,4538,2024-04-27 11:03:07.536204,clic,46
848,4939,4436,2024-04-14 11:03:07.536207,clic,242
25,4940,4680,2023-08-26 11:03:07.536214,telechargement,137
712,4941,4288,2024-04-04 11:03:07.536217,telechargement,295
945,4942,4608,2023-07-15 11:03:07.536220,telechargement,98
826,4943,4988,2023-08-01 11:03:07.536223,clic,154
47,4944,4887,2024-02-02 11:03:07.536225,clic,290
102,4945,4513,2024-04-02 11:03:07.536228,telechargement,119
313,4946,4558,2024-01-04 11:03:07.536231,telechargement,252
801,4947,4087,2023-09-08 11:03:07.536234,clic,160
656,4948,4023,2023-07-11 11:03:07.536237,clic,272
286,4949,4960,2024-03-04 11:03:07.536240,telechargement,15
938,4950,4834,2023-10-19 11:03:07.536243,telechargement,268
412,4951,4614,2023-07-14 11:03:07.536246,telechargement,29
176,4952,4786,2024-01-05 11:03:07.536248,clic,141
527,4953,4718,2023-11-07 11:03:07.536251,clic,45
807,4954,4207,2023-07-14 11:03:07.536254,telechargement,122
180,4955,4073,2024-03-25 11:03:07.536257,clic,163
515,4956,4038,2023-10-20 11:03:07.536259,clic,234
669,4957,4484,2023-07-10 11:03:07.536262,telechargement,217
115,4958,4437,2023-08-06 11:03:07.536265,clic,41
296,4959,4683,2023-10-13 11:03:07.536268,telechargement,59
514,4960,4045,2023-12-04 11:03:07.536271,telechargement,288
162,4961,4255,2024-06-23 11:03:07.536274,clic,75
180,4962,4163,2023-10-05 11:03:07.536276,clic,33
499,4963,4457,2023-12-04 11:03:07.536279,clic,218
181,4964,4860,2023-11-30 11:03:07.536282,clic,24
189,4965,4619,2023-09-08 11:03:07.536285,clic,188
500,4966,4646,2023-10-06 11:03:07.536288,telechargement,281
84,4967,4096,2023-09-22 11:03:07.536291,telechargement,207
756,4968,4370,2023-12-28 11:03:07.536293,telechargement,94
958,4969,4057,2023-10-10 11:03:07.536296,telechargement,164
723,4970,4072,2024-06-05 11:03:07.536299,telechargement,253
710,4971,4541,2023-11-15 11:03:07.536302,telechargement,38
401,4972,4040,2023-10-08 11:03:07.536305,clic,143
346,4973,4578,2024-02-20 11:03:07.536310,telechargement,48
681,4974,4236,2024-04-03 11:03:07.536315,telechargement,188
992,4975,4336,2023-09-29 11:03:07.536320,clic,66
317,4976,4615,2023-11-05 11:03:07.536325,telechargement,194
769,4977,4490,2023-12-17 11:03:07.536330,telechargement,217
492,4978,4776,2024-01-12 11:03:07.536333,telechargement,37
907,4979,4063,2023-11-21 11:03:07.536357,telechargement,180
295,4980,4630,2024-01-26 11:03:07.536362,clic,180
491,4981,4874,2024-01-16 11:03:07.536368,clic,42
916,4982,4373,2023-11-02 11:03:07.536372,clic,93
65,4983,4262,2024-04-15 11:03:07.536374,telechargement,183
889,4984,4034,2024-06-27 11:03:07.536377,telechargement,261
267,4985,4311,2024-05-17 11:03:07.536380,telechargement,16
721,4986,4906,2024-01-15 11:03:07.536384,telechargement,22
826,4987,4368,2024-01-23 11:03:07.536389,clic,66
956,4988,4988,2023-07-26 11:03:07.536392,telechargement,48
355,4989,4461,2024-04-20 11:03:07.536395,telechargement,89
38,4990,4253,2024-04-14 11:03:07.536397,telechargement,183
567,4991,4967,2023-10-30 11:03:07.536400,telechargement,23
723,4992,4558,2023-09-22 11:03:07.536403,telechargement,281
200,4993,4214,2024-05-29 11:03:07.536408,telechargement,126
958,4994,4762,2024-06-16 11:03:07.536410,clic,283
21,4995,4222,2023-09-25 11:03:07.536414,telechargement,151
514,4996,4196,2024-03-27 11:03:07.536417,telechargement,20
610,4997,4171,2024-04-29 11:03:07.536420,clic,221
10,4998,4787,2023-11-30 11:03:07.536423,clic,49
448,4999,4115,2023-07-20 11:03:07.536426,telechargement,179
666,5000,4520,2024-04-25 11:03:07.536429,telechargement,228
889,5001,4066,2023-12-05 11:03:07.536432,clic,171
352,5002,4211,2023-10-11 11:03:07.536435,telechargement,80
810,5003,4607,2024-02-11 11:03:07.536438,clic,98
389,5004,4627,2023-07-22 11:03:07.536441,clic,149
513,5005,4516,2023-10-24 11:03:07.536444,telechargement,52
289,5006,4217,2024-03-26 11:03:07.536447,telechargement,214
1000,5007,4888,2023-12-29 11:03:07.536451,telechargement,127
709,5008,4423,2024-03-10 11:03:07.536453,clic,240
801,5009,4315,2023-08-25 11:03:07.536456,clic,186
448,5010,4362,2023-09-20 11:03:07.536459,clic,20
337,5011,4773,2023-11-04 11:03:07.536461,telechargement,173
269,5012,4824,2023-10-22 11:03:07.536464,telechargement,207
367,5013,4983,2023-08-22 11:03:07.536466,telechargement,176
872,5014,4387,2024-05-08 11:03:07.536469,telechargement,290
269,5015,4397,2024-05-16 11:03:07.536471,clic,164
490,5016,4535,2023-07-14 11:03:07.536474,telechargement,157
963,5017,4349,2023-08-31 11:03:07.536476,telechargement,298
918,5018,4194,2023-11-04 11:03:07.536479,telechargement,178
967,5019,4021,2023-12-28 11:03:07.536482,telechargement,183
655,5020,4876,2024-01-23 11:03:07.536485,clic,172
4,5021,4818,2024-06-10 11:03:07.536487,clic,87
856,5022,4760,2024-05-27 11:03:07.536490,clic,91
403,5023,4398,2024-05-01 11:03:07.536492,clic,69
23,5024,4892,2023-07-17 11:03:07.536495,telechargement,212
673,5025,4720,2023-10-13 11:03:07.536498,telechargement,190
465,5026,4842,2024-03-02 11:03:07.536500,telechargement,211
345,5027,4871,2023-09-08 11:03:07.536503,telechargement,255
504,5028,4346,2023-10-08 11:03:07.536505,clic,60
66,5029,4690,2023-08-09 11:03:07.536508,telechargement,18
761,5030,4816,2024-07-01 11:03:07.536510,clic,108
123,5031,4798,2024-05-16 11:03:07.536513,telechargement,192
910,5032,4949,2023-09-19 11:03:07.536515,telechargement,43
337,5033,4830,2024-03-25 11:03:07.536518,clic,155
224,5034,4424,2024-02-21 11:03:07.536520,clic,130
776,5035,4247,2023-08-26 11:03:07.536523,telechargement,171
476,5036,4094,2024-06-12 11:03:07.536526,clic,111
178,5037,4503,2023-09-29 11:03:07.536528,clic,57
735,5038,4615,2024-05-18 11:03:07.536531,telechargement,159
397,5039,4893,2024-04-28 11:03:07.536534,telechargement,233
80,5040,4731,2023-07-18 11:03:07.536536,clic,89
458,5041,4709,2023-08-26 11:03:07.536539,clic,149
235,5042,4459,2024-03-31 11:03:07.536541,telechargement,278
730,5043,4865,2024-04-30 11:03:07.536544,telechargement,268
167,5044,4382,2024-04-23 11:03:07.536547,telechargement,297
420,5045,4194,2024-06-15 11:03:07.536549,telechargement,130
775,5046,4703,2023-09-26 11:03:07.536552,telechargement,118
703,5047,4311,2023-12-12 11:03:07.536554,clic,270
946,5048,4356,2023-11-18 11:03:07.536557,clic,190
653,5049,4351,2023-07-07 11:03:07.536559,clic,214
2,5050,4136,2024-02-01 11:03:07.536562,telechargement,131
945,5051,4936,2023-10-18 11:03:07.536565,clic,290
817,5052,4145,2024-05-21 11:03:07.536567,telechargement,226
601,5053,4728,2024-02-02 11:03:07.536570,clic,280
910,5054,4085,2024-01-04 11:03:07.536572,telechargement,65
490,5055,4032,2023-08-31 11:03:07.536575,telechargement,42
664,5056,4138,2023-12-02 11:03:07.536577,clic,197
897,5057,4894,2023-10-17 11:03:07.536580,clic,254
773,5058,4533,2023-12-22 11:03:07.536582,clic,119
724,5059,4614,2023-09-30 11:03:07.536585,clic,35
818,5060,4497,2023-10-09 11:03:07.536588,clic,118
471,5061,4799,2024-03-17 11:03:07.536590,clic,120
160,5062,4657,2023-10-27 11:03:07.536593,telechargement,70
789,5063,4456,2023-08-01 11:03:07.536595,clic,80
567,5064,4276,2024-06-14 11:03:07.536598,telechargement,260
726,5065,4548,2023-07-24 11:03:07.536601,clic,14
490,5066,4288,2024-03-26 11:03:07.536603,clic,289
969,5067,4091,2024-02-15 11:03:07.536606,telechargement,146
627,5068,4300,2023-09-25 11:03:07.536609,telechargement,227
391,5069,4738,2023-07-14 11:03:07.536611,clic,113
716,5070,4022,2024-05-18 11:03:07.536614,clic,188
730,5071,4467,2023-10-24 11:03:07.536616,telechargement,194
560,5072,4901,2024-03-11 11:03:07.536619,clic,99
797,5073,4407,2024-03-27 11:03:07.536621,telechargement,258
348,5074,4357,2023-10-11 11:03:07.536624,clic,296
480,5075,4530,2024-03-22 11:03:07.536626,telechargement,297
79,5076,4804,2023-11-12 11:03:07.536629,clic,268
836,5077,4665,2024-02-25 11:03:07.536632,telechargement,255
60,5078,4742,2024-02-22 11:03:07.536635,clic,97
263,5079,4412,2024-05-31 11:03:07.536637,clic,272
62,5080,4416,2023-12-19 11:03:07.536640,telechargement,216
883,5081,4163,2023-12-02 11:03:07.536642,clic,94
637,5082,4403,2023-10-17 11:03:07.536645,clic,267
845,5083,4377,2024-01-01 11:03:07.536648,clic,16
902,5084,4212,2024-06-12 11:03:07.536650,telechargement,71
997,5085,4941,2023-10-02 11:03:07.536663,clic,78
658,5086,4226,2023-09-17 11:03:07.536668,clic,12
791,5087,4605,2024-04-05 11:03:07.536671,telechargement,292
947,5088,4876,2023-09-14 11:03:07.536674,clic,126
847,5089,4659,2024-04-16 11:03:07.536676,telechargement,132
446,5090,4619,2023-10-17 11:03:07.536679,clic,138
486,5091,4548,2024-01-13 11:03:07.536681,clic,20
238,5092,4492,2024-04-22 11:03:07.536684,clic,184
160,5093,4983,2024-06-19 11:03:07.536687,clic,276
400,5094,4938,2024-05-17 11:03:07.536689,clic,217
270,5095,4473,2023-09-19 11:03:07.536692,clic,210
762,5096,4987,2024-04-07 11:03:07.536694,clic,35
27,5097,4205,2024-03-18 11:03:07.536697,clic,47
505,5098,4174,2024-04-16 11:03:07.536700,clic,277
752,5099,4420,2023-07-09 11:03:07.536702,clic,130
546,5100,4780,2023-12-25 11:03:07.536705,telechargement,114
683,5101,4094,2024-06-23 11:03:07.536708,telechargement,168
18,5102,4540,2023-10-17 11:03:07.536710,clic,111
932,5103,4308,2024-03-08 11:03:07.536713,telechargement,46
95,5104,4857,2023-08-03 11:03:07.536715,telechargement,282
423,5105,4895,2023-12-13 11:03:07.536718,clic,153
568,5106,4511,2023-10-20 11:03:07.536721,clic,154
188,5107,4252,2024-05-15 11:03:07.536723,clic,157
111,5108,4778,2023-07-19 11:03:07.536726,clic,151
796,5109,4549,2023-11-01 11:03:07.536728,telechargement,34
301,5110,4585,2023-12-02 11:03:07.536731,clic,274
627,5111,4516,2024-03-03 11:03:07.536733,clic,258
619,5112,4129,2023-08-01 11:03:07.536736,telechargement,54
558,5113,4394,2023-11-27 11:03:07.536738,clic,206
609,5114,4850,2024-03-03 11:03:07.536741,clic,121
654,5115,4690,2024-01-10 11:03:07.536744,telechargement,145
401,5116,4235,2024-04-14 11:03:07.536746,telechargement,37
864,5117,4384,2024-01-20 11:03:07.536749,clic,269
760,5118,4949,2024-04-03 11:03:07.536751,clic,100
266,5119,4677,2024-02-10 11:03:07.536754,clic,221
195,5120,4946,2023-07-12 11:03:07.536756,clic,223
472,5121,4445,2023-09-20 11:03:07.536759,clic,254
625,5122,4866,2024-05-04 11:03:07.536762,telechargement,37
443,5123,4967,2023-10-21 11:03:07.536764,telechargement,15
746,5124,4203,2024-02-05 11:03:07.536767,clic,117
50,5125,4149,2024-04-26 11:03:07.536769,clic,42
479,5126,4713,2024-06-15 11:03:07.536772,telechargement,159
405,5127,4816,2024-05-17 11:03:07.536774,clic,145
676,5128,4894,2023-07-03 11:03:07.536777,telechargement,62
383,5129,4864,2023-08-21 11:03:07.536779,clic,179
846,5130,4666,2023-10-28 11:03:07.536782,telechargement,84
706,5131,4028,2024-01-10 11:03:07.536784,clic,49
456,5132,4537,2024-03-17 11:03:07.536787,clic,67
35,5133,4229,2024-04-17 11:03:07.536790,clic,32
806,5134,4171,2024-06-18 11:03:07.536792,telechargement,35
563,5135,4503,2023-11-23 11:03:07.536795,clic,131
861,5136,4614,2024-03-31 11:03:07.536797,telechargement,71
697,5137,4529,2024-02-09 11:03:07.536800,telechargement,77
731,5138,4938,2023-10-05 11:03:07.536802,telechargement,106
855,5139,4201,2024-06-07 11:03:07.536805,clic,187
93,5140,4002,2024-01-12 11:03:07.536807,clic,202
82,5141,4557,2024-03-23 11:03:07.536810,telechargement,212
673,5142,4032,2024-03-12 11:03:07.536813,clic,183
431,5143,4466,2023-09-13 11:03:07.536815,telechargement,15
938,5144,4638,2023-07-21 11:03:07.536818,telechargement,192
751,5145,4537,2023-10-03 11:03:07.536820,telechargement,192
157,5146,4111,2024-02-16 11:03:07.536823,clic,97
146,5147,4753,2024-05-01 11:03:07.536825,clic,151
988,5148,4990,2024-05-02 11:03:07.536828,telechargement,64
702,5149,4632,2024-05-23 11:03:07.536830,clic,154
822,5150,4913,2024-05-31 11:03:07.536833,clic,40
423,5151,4377,2023-10-11 11:03:07.536836,clic,116
513,5152,4732,2024-04-16 11:03:07.536838,clic,20
274,5153,4544,2023-09-13 11:03:07.536841,clic,154
270,5154,4769,2024-02-07 11:03:07.536843,clic,99
414,5155,4194,2023-12-10 11:03:07.536846,telechargement,182
830,5156,4280,2024-02-10 11:03:07.536848,telechargement,283
404,5157,4658,2024-05-04 11:03:07.536851,telechargement,285
224,5158,4353,2024-05-11 11:03:07.536853,clic,229
906,5159,4811,2024-04-29 11:03:07.536856,telechargement,142
8,5160,4015,2023-07-10 11:03:07.536859,clic,233
5,5161,4293,2023-12-30 11:03:07.536861,telechargement,58
751,5162,4256,2024-01-01 11:03:07.536864,telechargement,129
388,5163,4605,2023-10-26 11:03:07.536867,clic,260
422,5164,4447,2023-08-18 11:03:07.536869,clic,294
448,5165,4967,2024-03-22 11:03:07.536872,telechargement,57
340,5166,4648,2024-05-12 11:03:07.536875,clic,250
247,5167,4357,2024-03-17 11:03:07.536877,telechargement,208
506,5168,4573,2024-03-22 11:03:07.536880,clic,269
4,5169,4528,2024-04-22 11:03:07.536882,clic,247
454,5170,4069,2023-10-21 11:03:07.536885,telechargement,82
182,5171,4361,2023-11-16 11:03:07.536887,clic,185
173,5172,4897,2023-08-23 11:03:07.536890,clic,38
45,5173,4536,2023-11-06 11:03:07.536892,clic,15
286,5174,4601,2023-11-09 11:03:07.536895,clic,205
393,5175,4261,2024-05-08 11:03:07.536897,telechargement,87
53,5176,4740,2024-02-29 11:03:07.536900,clic,122
520,5177,4876,2023-09-10 11:03:07.536902,telechargement,256
567,5178,4994,2024-05-08 11:03:07.536905,clic,35
639,5179,4817,2023-08-04 11:03:07.536908,clic,65
877,5180,4127,2023-11-03 11:03:07.536910,clic,99
976,5181,4192,2023-08-24 11:03:07.536913,clic,189
192,5182,4282,2023-08-29 11:03:07.536915,clic,241
865,5183,4219,2023-11-29 11:03:07.536918,telechargement,132
418,5184,4987,2023-12-29 11:03:07.536920,clic,187
590,5185,4146,2024-02-15 11:03:07.536923,telechargement,30
890,5186,4675,2023-07-16 11:03:07.536925,clic,30
997,5187,4163,2024-01-07 11:03:07.536928,telechargement,221
123,5188,4101,2023-09-05 11:03:07.536931,clic,22
313,5189,4408,2023-10-13 11:03:07.536933,telechargement,295
438,5190,4469,2023-12-07 11:03:07.536936,telechargement,127
485,5191,4649,2023-11-04 11:03:07.536938,telechargement,54
333,5192,4656,2024-02-14 11:03:07.536941,telechargement,262
785,5193,4490,2023-10-27 11:03:07.536944,clic,232
571,5194,4235,2024-04-12 11:03:07.536946,telechargement,108
79,5195,4037,2023-12-01 11:03:07.536949,clic,35
208,5196,4513,2024-05-11 11:03:07.536951,telechargement,119
18,5197,4745,2024-05-02 11:03:07.536954,clic,36
392,5198,4831,2023-08-21 11:03:07.536956,telechargement,33
785,5199,4983,2024-02-18 11:03:07.536959,telechargement,173
116,5200,4418,2023-07-26 11:03:07.536961,telechargement,241
290,5201,4362,2024-03-11 11:03:07.536964,telechargement,295
179,5202,4552,2023-08-02 11:03:07.536967,clic,113
895,5203,4725,2023-07-25 11:03:07.536969,clic,275
930,5204,4199,2024-01-22 11:03:07.536972,clic,11
187,5205,4748,2023-09-26 11:03:07.536974,telechargement,196
28,5206,4771,2024-04-18 11:03:07.536977,clic,230
645,5207,4125,2023-08-07 11:03:07.536979,telechargement,150
348,5208,4785,2024-05-03 11:03:07.536982,clic,170
542,5209,4653,2023-12-29 11:03:07.536985,clic,75
999,5210,4498,2024-05-22 11:03:07.536987,telechargement,54
739,5211,4091,2024-02-06 11:03:07.536990,clic,82
228,5212,4891,2024-03-31 11:03:07.536992,clic,74
50,5213,4328,2023-08-18 11:03:07.536995,clic,90
637,5214,4552,2024-06-14 11:03:07.536997,clic,290
752,5215,4681,2024-04-26 11:03:07.537000,telechargement,24
76,5216,4187,2023-12-17 11:03:07.537003,telechargement,134
746,5217,4150,2024-04-28 11:03:07.537005,clic,113
79,5218,4776,2023-11-14 11:03:07.537008,telechargement,81
794,5219,4404,2024-04-18 11:03:07.537010,clic,267
983,5220,4780,2023-11-27 11:03:07.537013,telechargement,222
629,5221,4505,2023-08-01 11:03:07.537015,telechargement,81
704,5222,4051,2023-09-23 11:03:07.537018,clic,68
44,5223,4016,2024-06-17 11:03:07.537020,telechargement,94
41,5224,4402,2024-03-20 11:03:07.537023,clic,281
609,5225,4061,2024-03-20 11:03:07.537025,telechargement,219
469,5226,4040,2023-08-09 11:03:07.537028,telechargement,150
675,5227,4464,2024-04-19 11:03:07.537031,clic,195
138,5228,4188,2024-05-13 11:03:07.537033,telechargement,33
675,5229,4217,2024-05-29 11:03:07.537036,telechargement,176
90,5230,4464,2024-01-20 11:03:07.537042,telechargement,186
705,5231,4834,2023-09-04 11:03:07.537044,telechargement,118
858,5232,4899,2023-10-28 11:03:07.537047,clic,59
510,5233,4559,2024-06-26 11:03:07.537049,telechargement,216
714,5234,4664,2023-11-25 11:03:07.537052,clic,110
17,5235,4848,2024-02-22 11:03:07.537055,clic,30
636,5236,4897,2023-12-01 11:03:07.537057,clic,191
908,5237,4194,2024-02-21 11:03:07.537060,clic,52
909,5238,4263,2024-05-03 11:03:07.537062,telechargement,202
705,5239,4196,2023-09-18 11:03:07.537065,telechargement,193
770,5240,4472,2023-08-08 11:03:07.537067,clic,145
584,5241,4324,2024-05-02 11:03:07.537070,telechargement,251
604,5242,4528,2023-09-01 11:03:07.537072,telechargement,123
578,5243,4854,2024-03-29 11:03:07.537075,telechargement,223
101,5244,4470,2024-06-14 11:03:07.537077,telechargement,157
489,5245,4611,2024-02-01 11:03:07.537080,clic,185
654,5246,4989,2023-12-02 11:03:07.537082,clic,73
695,5247,4950,2024-04-22 11:03:07.537085,clic,11
93,5248,4127,2023-12-22 11:03:07.537087,telechargement,258
548,5249,4034,2023-09-18 11:03:07.537090,clic,133
807,5250,4298,2023-10-05 11:03:07.537093,clic,22
271,5251,4747,2024-01-06 11:03:07.537095,clic,17
961,5252,4862,2023-09-20 11:03:07.537098,clic,87
478,5253,4017,2023-12-29 11:03:07.537100,clic,54
858,5254,4841,2023-07-22 11:03:07.537103,clic,181
527,5255,4600,2024-06-30 11:03:07.537105,telechargement,107
113,5256,4383,2024-06-05 11:03:07.537108,clic,90
766,5257,4142,2023-07-16 11:03:07.537111,telechargement,283
861,5258,4895,2023-12-29 11:03:07.537113,clic,197
53,5259,4635,2023-07-13 11:03:07.537116,clic,14
87,5260,4715,2023-09-12 11:03:07.537118,telechargement,91
883,5261,4074,2023-07-21 11:03:07.537125,clic,286
195,5262,4814,2023-11-24 11:03:07.537128,telechargement,272
451,5263,4764,2024-05-26 11:03:07.537133,clic,180
427,5264,4727,2023-12-18 11:03:07.537136,clic,45
259,5265,4172,2023-11-13 11:03:07.537139,clic,215
788,5266,4167,2024-05-20 11:03:07.537141,telechargement,32
973,5267,4668,2024-01-03 11:03:07.537144,telechargement,135
418,5268,4235,2023-08-09 11:03:07.537146,telechargement,259
590,5269,4507,2023-09-24 11:03:07.537149,telechargement,108
862,5270,4384,2024-04-15 11:03:07.537151,telechargement,101
189,5271,4125,2024-05-23 11:03:07.537154,telechargement,257
723,5272,4283,2023-07-03 11:03:07.537156,clic,169
27,5273,4900,2024-03-18 11:03:07.537159,clic,22
770,5274,4969,2024-06-23 11:03:07.537161,clic,169
860,5275,4108,2024-02-02 11:03:07.537164,clic,229
701,5276,4314,2023-12-17 11:03:07.537168,telechargement,181
976,5277,4386,2023-08-24 11:03:07.537170,telechargement,106
271,5278,4925,2023-09-13 11:03:07.537173,telechargement,74
292,5279,4257,2023-12-22 11:03:07.537176,clic,47
329,5280,4956,2023-12-03 11:03:07.537178,telechargement,203
784,5281,4839,2024-04-23 11:03:07.537181,clic,155
183,5282,4754,2024-06-10 11:03:07.537183,clic,274
505,5283,4923,2024-05-29 11:03:07.537186,clic,220
718,5284,4435,2024-01-11 11:03:07.537189,telechargement,100
813,5285,4237,2023-12-24 11:03:07.537191,telechargement,252
661,5286,4051,2023-11-06 11:03:07.537194,clic,222
98,5287,4157,2024-01-29 11:03:07.537197,telechargement,280
533,5288,4806,2023-09-15 11:03:07.537199,telechargement,249
966,5289,4144,2024-05-17 11:03:07.537202,clic,135
658,5290,4370,2023-11-25 11:03:07.537204,telechargement,31
49,5291,4347,2023-10-27 11:03:07.537207,clic,233
401,5292,4968,2024-02-16 11:03:07.537209,telechargement,22
558,5293,4539,2023-09-30 11:03:07.537212,clic,139
62,5294,4640,2024-03-27 11:03:07.537214,telechargement,157
695,5295,4782,2024-04-12 11:03:07.537217,telechargement,67
296,5296,4089,2024-03-29 11:03:07.537220,telechargement,253
164,5297,4258,2023-12-06 11:03:07.537222,clic,216
937,5298,4061,2024-03-18 11:03:07.537225,clic,106
335,5299,4188,2023-09-14 11:03:07.537227,clic,93
701,5300,4259,2023-10-15 11:03:07.537230,telechargement,101
480,5301,4478,2024-03-07 11:03:07.537232,clic,49
381,5302,4860,2024-04-07 11:03:07.537235,telechargement,206
231,5303,4423,2023-10-31 11:03:07.537238,clic,146
151,5304,4232,2023-11-12 11:03:07.537240,clic,93
45,5305,4524,2023-09-01 11:03:07.537244,clic,173
787,5306,4704,2024-02-01 11:03:07.537246,telechargement,206
872,5307,4955,2023-09-02 11:03:07.537249,telechargement,82
174,5308,4641,2023-09-18 11:03:07.537251,clic,190
228,5309,4393,2023-07-10 11:03:07.537254,clic,230
659,5310,4255,2024-05-30 11:03:07.537256,telechargement,40
892,5311,4040,2023-09-12 11:03:07.537259,clic,135
134,5312,4181,2024-02-14 11:03:07.537262,clic,19
786,5313,4456,2023-11-23 11:03:07.537264,telechargement,230
600,5314,4380,2024-05-22 11:03:07.537267,clic,56
926,5315,4544,2023-10-29 11:03:07.537269,clic,115
650,5316,4784,2023-09-08 11:03:07.537272,telechargement,43
352,5317,4675,2024-06-09 11:03:07.537274,telechargement,170
203,5318,4745,2024-03-02 11:03:07.537277,telechargement,101
876,5319,4355,2024-02-06 11:03:07.537279,telechargement,111
706,5320,4887,2023-12-18 11:03:07.537282,clic,215
771,5321,4976,2023-12-14 11:03:07.537286,clic,240
807,5322,4523,2023-12-15 11:03:07.537288,clic,208
269,5323,4678,2023-08-23 11:03:07.537291,telechargement,192
848,5324,4631,2023-07-14 11:03:07.537294,telechargement,91
121,5325,4851,2023-12-09 11:03:07.537297,telechargement,58
379,5326,4378,2024-02-23 11:03:07.537299,telechargement,37
126,5327,4730,2023-11-10 11:03:07.537302,clic,157
171,5328,4794,2023-09-10 11:03:07.537304,clic,123
439,5329,4780,2024-01-22 11:03:07.537307,telechargement,253
734,5330,4987,2024-04-19 11:03:07.537310,clic,125
398,5331,4149,2024-06-02 11:03:07.537313,telechargement,264
818,5332,4020,2023-07-24 11:03:07.537315,clic,219
85,5333,4584,2024-01-30 11:03:07.537318,telechargement,232
894,5334,4300,2024-03-11 11:03:07.537320,telechargement,74
925,5335,4734,2024-01-07 11:03:07.537323,clic,93
522,5336,4737,2024-02-05 11:03:07.537325,clic,156
319,5337,4966,2024-06-19 11:03:07.537328,telechargement,229
803,5338,4971,2024-05-20 11:03:07.537330,telechargement,219
336,5339,4061,2023-08-28 11:03:07.537333,telechargement,124
918,5340,4241,2024-06-02 11:03:07.537336,telechargement,80
657,5341,4591,2024-07-01 11:03:07.537338,telechargement,82
850,5342,4756,2024-04-20 11:03:07.537341,clic,154
676,5343,4388,2024-04-18 11:03:07.537344,clic,269
825,5344,4772,2024-01-28 11:03:07.537346,telechargement,100
611,5345,4494,2023-08-15 11:03:07.537349,clic,158
284,5346,4008,2024-03-15 11:03:07.537351,clic,159
40,5347,4914,2024-06-17 11:03:07.537355,telechargement,60
432,5348,4955,2024-06-15 11:03:07.537357,clic,220
68,5349,4411,2024-05-30 11:03:07.537360,telechargement,258
568,5350,4020,2024-02-10 11:03:07.537363,clic,282
982,5351,4375,2024-05-07 11:03:07.537365,telechargement,262
207,5352,4352,2024-03-08 11:03:07.537368,telechargement,104
830,5353,4061,2024-02-25 11:03:07.537370,telechargement,156
38,5354,4762,2023-12-31 11:03:07.537373,clic,85
890,5355,4270,2023-09-15 11:03:07.537375,telechargement,153
901,5356,4285,2023-07-09 11:03:07.537378,clic,113
470,5357,4224,2024-02-28 11:03:07.537380,clic,117
223,5358,4696,2024-01-07 11:03:07.537383,clic,296
937,5359,4659,2023-07-10 11:03:07.537386,telechargement,30
688,5360,4387,2023-08-08 11:03:07.537388,clic,234
106,5361,4476,2024-05-08 11:03:07.537391,clic,283
659,5362,4645,2023-12-04 11:03:07.537393,telechargement,155
502,5363,4638,2023-08-11 11:03:07.537396,clic,25
295,5364,4210,2024-02-06 11:03:07.537398,clic,203
32,5365,4851,2023-07-25 11:03:07.537402,telechargement,276
900,5366,4894,2024-05-01 11:03:07.537404,telechargement,281
552,5367,4488,2023-12-03 11:03:07.537407,clic,281
162,5368,4217,2023-10-21 11:03:07.537410,clic,202
81,5369,4263,2023-08-29 11:03:07.537412,clic,65
406,5370,4453,2024-03-29 11:03:07.537415,telechargement,59
494,5371,4093,2024-05-09 11:03:07.537417,clic,66
198,5372,4194,2024-04-08 11:03:07.537420,telechargement,37
613,5373,4596,2023-09-03 11:03:07.537423,telechargement,131
716,5374,4155,2024-06-25 11:03:07.537425,clic,130
493,5375,4904,2023-07-22 11:03:07.537428,clic,86
750,5376,4023,2024-03-02 11:03:07.537431,telechargement,155
