client_id,product_id,product_type,subscription_date,amount
312,1149,carte_credit,2024-05-15 11:03:07.509149,10690.46
841,1150,carte_credit,2023-08-27 11:03:07.509151,16358.88
354,1151,pret,2023-07-04 11:03:07.509153,6918.26
817,1152,carte_credit,2024-06-29 11:03:07.509156,14500.61
66,1153,carte_credit,2024-06-25 11:03:07.509158,8010.32
207,1154,carte_credit,2023-07-11 11:03:07.509160,6657.62
623,1155,carte_credit,2023-11-14 11:03:07.509162,15196.39
870,1156,carte_credit,2024-04-21 11:03:07.509164,6612.41
22,1157,pret,2023-08-02 11:03:07.509167,1275.79
923,1158,pret,2023-08-19 11:03:07.509169,8285.67
992,1159,pret,2023-09-27 11:03:07.509171,7690.04
24,1160,compte_courant,2024-03-05 11:03:07.509174,4229.21
592,1161,carte_credit,2024-04-29 11:03:07.509176,12437.46
905,1162,pret,2024-01-24 11:03:07.509179,13526.6
239,1163,carte_credit,2024-04-12 11:03:07.509181,5003.44
349,1164,carte_credit,2023-07-04 11:03:07.509185,13054.76
857,1165,pret,2023-09-24 11:03:07.509187,7740.13
528,1166,pret,2023-07-08 11:03:07.509190,13968.83
615,1167,carte_credit,2024-06-18 11:03:07.509192,19710.06
638,1168,carte_credit,2023-07-03 11:03:07.509195,6745.86
81,1169,carte_credit,2024-06-10 11:03:07.509197,15139.25
844,1170,carte_credit,2023-12-30 11:03:07.509200,11295.48
108,1171,compte_courant,2024-03-11 11:03:07.509202,4485.4
292,1172,compte_courant,2024-04-04 11:03:07.509205,7886.77
139,1173,pret,2023-07-20 11:03:07.509208,15745.04
532,1174,carte_credit,2024-01-09 11:03:07.509210,7667.3
951,1175,carte_credit,2023-11-30 11:03:07.509213,11164.4
478,1176,carte_credit,2024-06-18 11:03:07.509215,4003.55
183,1177,carte_credit,2024-03-11 11:03:07.509219,3076.88
932,1178,pret,2024-04-16 11:03:07.509221,8152.38
110,1179,carte_credit,2023-07-11 11:03:07.509223,13195.07
970,1180,compte_courant,2023-11-19 11:03:07.509226,2329.9
648,1181,compte_courant,2023-12-24 11:03:07.509228,6816.05
828,1182,pret,2024-05-06 11:03:07.509230,19579.28
493,1183,compte_courant,2023-09-26 11:03:07.509232,15213.77
764,1184,pret,2024-02-11 11:03:07.509236,3328.65
869,1185,pret,2023-11-01 11:03:07.509239,19036.21
941,1186,carte_credit,2023-12-13 11:03:07.509241,19706.17
362,1187,compte_courant,2023-10-07 11:03:07.509244,6112.89
719,1188,pret,2023-12-04 11:03:07.509246,8948.87
200,1189,pret,2024-01-06 11:03:07.509249,1800.53
997,1190,compte_courant,2024-04-04 11:03:07.509252,3215.35
881,1191,carte_credit,2023-09-11 11:03:07.509254,8152.38
38,1192,carte_credit,2024-04-18 11:03:07.509257,5070.44
142,1193,carte_credit,2023-08-31 11:03:07.509260,2637.83
673,1194,compte_courant,2023-09-28 11:03:07.509262,7125.23
490,1195,pret,2024-06-19 11:03:07.509265,2533.32
11,1196,compte_courant,2024-01-28 11:03:07.509269,12647.32
839,1197,carte_credit,2024-06-24 11:03:07.509271,9190.94
927,1198,compte_courant,2024-06-24 11:03:07.509273,10068.49
848,1199,carte_credit,2024-04-05 11:03:07.509275,3740.28
995,1200,compte_courant,2024-01-29 11:03:07.509277,13596.49
579,1201,carte_credit,2024-01-16 11:03:07.509280,2819.3
784,1202,compte_courant,2023-12-04 11:03:07.509282,12503.94
321,1203,pret,2024-06-23 11:03:07.509284,16024.08
813,1204,compte_courant,2023-11-19 11:03:07.509286,17071.92
206,1205,pret,2023-08-15 11:03:07.509290,4370.6
350,1206,carte_credit,2024-02-22 11:03:07.509293,15011.72
979,1207,compte_courant,2024-05-24 11:03:07.509295,18089.58
300,1208,pret,2023-07-14 11:03:07.509298,4620.6
838,1209,carte_credit,2024-01-19 11:03:07.509301,9289.18
319,1210,pret,2023-08-17 11:03:07.509303,3201.26
487,1211,carte_credit,2024-01-27 11:03:07.509306,12190.62
862,1212,carte_credit,2023-08-12 11:03:07.509308,15154.69
492,1213,pret,2023-07-23 11:03:07.509311,3726.14
287,1214,compte_courant,2024-01-23 11:03:07.509313,6656.86
493,1215,compte_courant,2023-07-20 11:03:07.509316,8423.3
622,1216,compte_courant,2023-10-11 11:03:07.509319,4790.0
576,1217,carte_credit,2023-12-01 11:03:07.509321,8998.96
600,1218,pret,2023-12-07 11:03:07.509324,13408.95
953,1219,carte_credit,2024-05-05 11:03:07.509326,9241.83
768,1220,pret,2023-11-22 11:03:07.509329,4750.68
39,1221,pret,2024-05-30 11:03:07.509331,1981.2
587,1222,compte_courant,2024-04-10 11:03:07.509334,8138.89
261,1223,carte_credit,2024-06-08 11:03:07.509336,14609.17
761,1224,carte_credit,2023-07-25 11:03:07.509340,3842.96
486,1225,compte_courant,2023-08-04 11:03:07.509342,2301.7
36,1226,pret,2023-08-10 11:03:07.509344,6094.96
427,1227,pret,2023-07-18 11:03:07.509347,8947.81
968,1228,carte_credit,2023-10-13 11:03:07.509351,5204.15
290,1229,compte_courant,2024-03-04 11:03:07.509353,16829.57
169,1230,carte_credit,2023-09-21 11:03:07.509356,13113.81
229,1231,carte_credit,2024-01-06 11:03:07.509358,9312.62
256,1232,compte_courant,2023-11-10 11:03:07.509361,6278.38
591,1233,compte_courant,2024-02-13 11:03:07.509363,16157.48
968,1234,carte_credit,2023-10-25 11:03:07.509366,17606.92
207,1235,pret,2023-08-19 11:03:07.509368,4877.92
711,1236,pret,2024-01-24 11:03:07.509371,11454.13
991,1237,pret,2023-12-07 11:03:07.509374,15821.09
2,1238,pret,2024-05-12 11:03:07.509376,6844.81
216,1239,carte_credit,2023-08-07 11:03:07.509379,7030.74
975,1240,compte_courant,2024-02-12 11:03:07.509382,15303.9
149,1241,carte_credit,2024-01-20 11:03:07.509384,18048.39
625,1242,pret,2023-10-12 11:03:07.509388,16265.3
518,1243,pret,2024-04-18 11:03:07.509390,4012.1
830,1244,compte_courant,2024-06-29 11:03:07.509392,17016.27
172,1245,carte_credit,2024-04-15 11:03:07.509395,7114.49
147,1246,pret,2023-10-03 11:03:07.509397,3786.19
889,1247,compte_courant,2024-05-14 11:03:07.509399,17832.03
947,1248,compte_courant,2024-03-25 11:03:07.509401,19328.33
868,1249,carte_credit,2023-11-27 11:03:07.509404,3577.43
787,1250,compte_courant,2023-07-27 11:03:07.509406,17389.06
229,1251,pret,2023-09-26 11:03:07.509408,2537.78
195,1252,carte_credit,2024-05-09 11:03:07.509410,17907.22
904,1253,compte_courant,2024-04-08 11:03:07.509413,4801.36
89,1254,pret,2024-01-20 11:03:07.509415,8435.1
903,1255,pret,2024-01-24 11:03:07.509417,6133.3
962,1256,pret,2024-04-09 11:03:07.509419,9046.1
146,1257,carte_credit,2024-05-24 11:03:07.509422,1455.2
32,1258,compte_courant,2023-07-19 11:03:07.509424,12180.23
403,1259,pret,2023-08-11 11:03:07.509426,9440.66
755,1260,carte_credit,2024-05-17 11:03:07.509428,16263.06
503,1261,pret,2024-01-12 11:03:07.509431,6282.68
452,1262,carte_credit,2023-08-12 11:03:07.509433,2163.31
449,1263,pret,2023-10-19 11:03:07.509435,8160.57
677,1264,pret,2024-06-01 11:03:07.509437,11252.93
842,1265,compte_courant,2024-02-05 11:03:07.509439,14412.32
161,1266,carte_credit,2023-09-01 11:03:07.509442,16032.12
302,1267,compte_courant,2024-04-14 11:03:07.509444,1752.26
52,1268,compte_courant,2024-02-01 11:03:07.509448,15436.14
862,1269,pret,2023-11-13 11:03:07.509450,6992.53
898,1270,carte_credit,2024-03-19 11:03:07.509453,19486.98
906,1271,carte_credit,2023-08-17 11:03:07.509456,6355.52
844,1272,compte_courant,2023-12-23 11:03:07.509458,10944.52
571,1273,carte_credit,2023-10-25 11:03:07.509461,15131.47
307,1274,compte_courant,2023-08-21 11:03:07.509463,7080.62
328,1275,compte_courant,2024-06-27 11:03:07.509466,543.55
773,1276,compte_courant,2024-03-16 11:03:07.509469,9174.64
964,1277,carte_credit,2024-06-11 11:03:07.509471,1053.33
573,1278,compte_courant,2024-03-14 11:03:07.509474,17366.81
250,1279,compte_courant,2024-02-16 11:03:07.509476,11397.09
111,1280,carte_credit,2024-04-27 11:03:07.509480,1539.08
41,1281,carte_credit,2024-05-07 11:03:07.509482,13212.46
926,1282,pret,2023-12-29 11:03:07.509484,9341.47
573,1283,carte_credit,2023-10-09 11:03:07.509487,12525.9
501,1284,pret,2023-12-03 11:03:07.509489,11287.65
742,1285,pret,2024-05-25 11:03:07.509491,604.53
939,1286,carte_credit,2024-02-19 11:03:07.509493,5951.76
914,1287,compte_courant,2023-12-07 11:03:07.509496,12937.44
362,1288,carte_credit,2024-06-14 11:03:07.509498,7387.45
580,1289,pret,2024-04-15 11:03:07.509500,4103.25
745,1290,pret,2023-09-20 11:03:07.509502,17218.71
460,1291,carte_credit,2023-12-12 11:03:07.509505,6193.12
157,1292,compte_courant,2023-10-13 11:03:07.509509,8503.71
10,1293,carte_credit,2024-05-04 11:03:07.509511,2301.48
435,1294,pret,2024-05-22 11:03:07.509514,9229.49
996,1295,compte_courant,2023-07-03 11:03:07.509516,8526.29
330,1296,compte_courant,2023-12-15 11:03:07.509519,9650.93
794,1297,compte_courant,2024-02-28 11:03:07.509521,1900.07
15,1298,pret,2023-08-07 11:03:07.509524,10795.63
611,1299,pret,2023-08-08 11:03:07.509526,12883.12
354,1300,carte_credit,2023-12-10 11:03:07.509529,553.69
918,1301,pret,2024-06-22 11:03:07.509532,4879.91
172,1302,carte_credit,2024-05-15 11:03:07.509534,16698.6
261,1303,compte_courant,2023-11-18 11:03:07.509537,14513.99
535,1304,compte_courant,2024-01-13 11:03:07.509540,19748.2
628,1305,pret,2023-11-26 11:03:07.509543,12039.46
718,1306,pret,2023-10-12 11:03:07.509545,11985.93
447,1307,compte_courant,2023-08-05 11:03:07.509547,4132.52
281,1308,pret,2024-02-06 11:03:07.509549,10265.8
851,1309,carte_credit,2023-11-09 11:03:07.509552,5602.7
656,1310,carte_credit,2024-01-25 11:03:07.509554,11431.54
280,1311,pret,2024-06-10 11:03:07.509556,9818.72
367,1312,carte_credit,2024-03-28 11:03:07.509560,7367.35
443,1313,pret,2023-07-08 11:03:07.509563,17353.33
451,1314,pret,2023-12-30 11:03:07.509565,8492.34
906,1315,pret,2023-08-29 11:03:07.509568,14611.48
757,1316,carte_credit,2023-09-02 11:03:07.509570,5117.41
971,1317,compte_courant,2023-08-03 11:03:07.509573,17725.71
822,1318,carte_credit,2023-07-20 11:03:07.509575,8351.17
688,1319,compte_courant,2024-03-01 11:03:07.509578,16772.06
645,1320,compte_courant,2024-01-09 11:03:07.509581,5078.15
415,1321,carte_credit,2023-12-13 11:03:07.509583,3779.04
333,1322,carte_credit,2024-06-30 11:03:07.509586,19299.76
198,1323,pret,2023-12-20 11:03:07.509588,1356.06
8,1324,pret,2024-03-29 11:03:07.509591,14465.06
884,1325,carte_credit,2023-08-19 11:03:07.509593,16336.97
766,1326,compte_courant,2024-06-24 11:03:07.509596,13550.31
472,1327,pret,2024-05-24 11:03:07.509600,8668.48
177,1328,compte_courant,2023-07-20 11:03:07.509602,669.43
717,1329,carte_credit,2024-01-01 11:03:07.509604,8244.98
554,1330,pret,2024-06-26 11:03:07.509607,15266.27
305,1331,compte_courant,2024-03-25 11:03:07.509610,12165.57
723,1332,carte_credit,2024-03-20 11:03:07.509613,12547.19
723,1333,carte_credit,2024-02-18 11:03:07.509615,16599.52
841,1334,compte_courant,2023-11-12 11:03:07.509618,1722.31
193,1335,pret,2023-12-25 11:03:07.509621,14894.69
867,1336,carte_credit,2023-10-21 11:03:07.509623,9031.54
986,1337,pret,2023-11-16 11:03:07.509626,567.64
314,1338,compte_courant,2024-05-31 11:03:07.509628,8546.59
193,1339,pret,2024-04-04 11:03:07.509631,18438.95
673,1340,carte_credit,2024-01-06 11:03:07.509633,7091.5
981,1341,compte_courant,2023-11-19 11:03:07.509636,4537.29
990,1342,compte_courant,2023-09-22 11:03:07.509638,8777.75
961,1343,carte_credit,2024-01-24 11:03:07.509641,14278.48
319,1344,carte_credit,2024-01-10 11:03:07.509645,2377.98
206,1345,compte_courant,2024-02-02 11:03:07.509647,1842.01
19,1346,pret,2023-09-29 11:03:07.509650,12535.66
86,1347,carte_credit,2023-08-19 11:03:07.509652,16561.38
513,1348,compte_courant,2023-08-19 11:03:07.509655,18894.23
867,1349,pret,2023-12-19 11:03:07.509657,1269.24
815,1350,compte_courant,2023-11-13 11:03:07.509659,15449.9
185,1351,compte_courant,2023-09-03 11:03:07.509661,18728.65
331,1352,pret,2023-07-09 11:03:07.509664,15495.81
485,1353,pret,2024-03-14 11:03:07.509666,13273.95
63,1354,carte_credit,2024-06-30 11:03:07.509668,15569.11
883,1355,carte_credit,2024-03-27 11:03:07.509670,19598.31
551,1356,pret,2024-01-24 11:03:07.509673,4593.37
195,1357,carte_credit,2023-08-27 11:03:07.509675,19375.47
223,1358,pret,2024-05-19 11:03:07.509677,16201.19
276,1359,carte_credit,2023-08-04 11:03:07.509679,6936.61
209,1360,pret,2023-07-21 11:03:07.509682,9567.72
518,1361,pret,2024-04-30 11:03:07.509684,13850.27
776,1362,pret,2024-06-06 11:03:07.509686,15919.91
417,1363,compte_courant,2024-04-06 11:03:07.509688,4736.76
366,1364,compte_courant,2023-11-15 11:03:07.509691,14805.57
724,1365,carte_credit,2024-01-12 11:03:07.509693,1236.33
599,1366,carte_credit,2023-08-07 11:03:07.509695,8725.66
625,1367,pret,2024-06-17 11:03:07.509697,9100.1
973,1368,carte_credit,2023-10-25 11:03:07.509700,5232.52
596,1369,compte_courant,2023-08-02 11:03:07.509702,18176.95
808,1370,compte_courant,2024-06-22 11:03:07.509704,15441.99
932,1371,compte_courant,2023-09-26 11:03:07.509708,13888.86
309,1372,pret,2024-04-28 11:03:07.509710,14004.48
589,1373,pret,2024-02-26 11:03:07.509713,16747.8
873,1374,carte_credit,2024-06-14 11:03:07.509716,11109.65
386,1375,pret,2024-02-05 11:03:07.509718,17357.17
398,1376,carte_credit,2023-10-06 11:03:07.509721,17524.28
750,1377,pret,2024-04-23 11:03:07.509723,6971.13
775,1378,pret,2024-02-13 11:03:07.509726,1893.73
810,1379,compte_courant,2023-11-20 11:03:07.509728,19011.72
662,1380,compte_courant,2023-12-29 11:03:07.509731,19554.33
899,1381,carte_credit,2024-05-04 11:03:07.509733,5873.23
547,1382,pret,2024-03-11 11:03:07.509736,9011.34
408,1383,compte_courant,2024-01-25 11:03:07.509739,14119.54
284,1384,pret,2023-12-07 11:03:07.509742,17441.92
188,1385,carte_credit,2024-06-04 11:03:07.509745,14036.88
150,1386,carte_credit,2023-10-23 11:03:07.509747,2792.26
840,1387,pret,2024-05-07 11:03:07.509749,4013.24
87,1388,compte_courant,2023-09-09 11:03:07.509751,19300.49
813,1389,pret,2023-12-12 11:03:07.509754,5520.59
340,1390,carte_credit,2023-09-09 11:03:07.509756,15094.68
603,1391,compte_courant,2023-10-20 11:03:07.509758,14238.42
637,1392,compte_courant,2024-03-12 11:03:07.509762,3477.8
671,1393,carte_credit,2024-02-06 11:03:07.509765,5402.81
432,1394,compte_courant,2023-09-23 11:03:07.509767,3286.63
712,1395,carte_credit,2024-02-19 11:03:07.509770,9259.47
967,1396,compte_courant,2023-11-02 11:03:07.509772,911.57
998,1397,pret,2023-08-15 11:03:07.509775,18440.84
214,1398,compte_courant,2023-12-17 11:03:07.509778,18724.12
262,1399,carte_credit,2023-10-21 11:03:07.509780,19631.65
357,1400,pret,2023-10-20 11:03:07.509783,16032.24
294,1401,carte_credit,2023-11-06 11:03:07.509786,15869.14
553,1402,carte_credit,2024-06-13 11:03:07.509788,12891.04
713,1403,carte_credit,2024-01-27 11:03:07.509791,7212.69
542,1404,compte_courant,2023-12-30 11:03:07.509793,8631.86
363,1405,pret,2023-12-03 11:03:07.509796,15291.23
4,1406,carte_credit,2024-04-22 11:03:07.509798,12348.98
818,1407,pret,2024-06-29 11:03:07.509801,10373.42
808,1408,carte_credit,2024-01-01 11:03:07.509804,2223.93
638,1409,pret,2024-06-16 11:03:07.509806,8439.47
980,1410,compte_courant,2023-09-10 11:03:07.509809,11119.19
838,1411,compte_courant,2024-02-20 11:03:07.509811,12751.74
152,1412,pret,2023-07-30 11:03:07.509814,6932.96
919,1413,pret,2024-05-15 11:03:07.509818,11702.68
450,1414,pret,2024-01-06 11:03:07.509820,13706.45
632,1415,carte_credit,2024-05-25 11:03:07.509822,5076.68
433,1416,compte_courant,2023-09-08 11:03:07.509824,8656.17
968,1417,pret,2024-06-27 11:03:07.509827,9888.55
574,1418,compte_courant,2023-10-10 11:03:07.509829,7708.97
319,1419,compte_courant,2024-04-18 11:03:07.509831,8476.82
135,1420,carte_credit,2024-04-17 11:03:07.509833,12428.04
22,1421,carte_credit,2023-12-12 11:03:07.509836,1650.74
120,1422,carte_credit,2024-01-14 11:03:07.509838,15541.65
468,1423,carte_credit,2023-11-21 11:03:07.509840,6762.16
247,1424,compte_courant,2024-04-05 11:03:07.509842,4564.36
117,1425,carte_credit,2024-05-29 11:03:07.509845,16640.47
79,1426,carte_credit,2024-01-06 11:03:07.509847,15312.87
124,1427,carte_credit,2024-02-01 11:03:07.509849,10320.88
353,1428,carte_credit,2023-09-07 11:03:07.509851,18220.07
334,1429,carte_credit,2023-08-10 11:03:07.509854,16104.98
948,1430,pret,2024-02-05 11:03:07.509856,16833.69
460,1431,compte_courant,2024-01-11 11:03:07.509858,9205.19
549,1432,compte_courant,2024-03-05 11:03:07.509860,14639.45
788,1433,compte_courant,2023-09-30 11:03:07.509863,15717.01
734,1434,carte_credit,2024-01-11 11:03:07.509865,10840.77
953,1435,pret,2024-05-26 11:03:07.509867,6454.53
85,1436,carte_credit,2024-02-21 11:03:07.509869,14433.54
477,1437,compte_courant,2023-12-28 11:03:07.509871,1971.77
618,1438,pret,2024-06-02 11:03:07.509874,3440.71
484,1439,compte_courant,2023-11-17 11:03:07.509876,746.04
906,1440,pret,2023-08-13 11:03:07.509878,5505.56
833,1441,compte_courant,2024-06-13 11:03:07.509880,4683.06
526,1442,pret,2023-08-12 11:03:07.509882,9604.55
321,1443,carte_credit,2023-10-09 11:03:07.509885,11776.53
748,1444,pret,2024-04-30 11:03:07.509887,8506.09
760,1445,compte_courant,2024-04-01 11:03:07.509889,3946.9
946,1446,carte_credit,2024-02-05 11:03:07.509892,11817.84
208,1447,carte_credit,2023-10-19 11:03:07.509894,14857.95
953,1448,compte_courant,2024-04-06 11:03:07.509896,10706.32
233,1449,pret,2023-11-22 11:03:07.509898,12878.96
637,1450,carte_credit,2023-08-20 11:03:07.509902,10444.01
390,1451,compte_courant,2023-11-18 11:03:07.509905,8363.78
776,1452,pret,2024-03-21 11:03:07.509907,13930.82
991,1453,compte_courant,2024-05-18 11:03:07.509910,17459.22
567,1454,carte_credit,2024-05-28 11:03:07.509912,2457.82
870,1455,pret,2023-09-04 11:03:07.509915,3814.21
897,1456,pret,2023-07-12 11:03:07.509918,18219.73
912,1457,carte_credit,2023-11-16 11:03:07.509920,6141.7
910,1458,compte_courant,2024-03-05 11:03:07.509923,13675.11
182,1459,carte_credit,2023-11-21 11:03:07.509925,15765.2
588,1460,carte_credit,2024-03-05 11:03:07.509928,15038.72
956,1461,compte_courant,2024-01-08 11:03:07.509930,17763.51
707,1462,compte_courant,2024-03-08 11:03:07.509933,18301.02
853,1463,pret,2024-04-27 11:03:07.509936,7453.71
225,1464,pret,2024-04-04 11:03:07.509938,12074.91
892,1465,pret,2023-10-29 11:03:07.509941,708.8
853,1466,compte_courant,2023-10-19 11:03:07.509943,9827.52
128,1467,carte_credit,2024-02-11 11:03:07.509946,7936.08
409,1468,pret,2024-05-14 11:03:07.509950,9455.81
962,1469,pret,2023-12-21 11:03:07.509952,12155.9
880,1470,pret,2024-05-07 11:03:07.509954,16024.3
679,1471,compte_courant,2024-06-07 11:03:07.509956,13734.7
34,1472,pret,2023-09-22 11:03:07.509959,5488.34
525,1473,compte_courant,2023-07-23 11:03:07.509961,17796.52
71,1474,pret,2023-10-15 11:03:07.509963,9260.56
210,1475,compte_courant,2023-10-11 11:03:07.509965,3949.74
561,1476,compte_courant,2023-12-16 11:03:07.509968,17720.34
162,1477,pret,2023-08-04 11:03:07.509981,9708.39
570,1478,compte_courant,2023-08-31 11:03:07.509984,14781.48
818,1479,pret,2023-11-09 11:03:07.509986,18111.95
542,1480,pret,2023-07-22 11:03:07.509988,18046.63
156,1481,carte_credit,2024-03-13 11:03:07.509990,18856.99
387,1482,compte_courant,2023-10-29 11:03:07.509993,16149.55
28,1483,carte_credit,2024-06-11 11:03:07.509995,1976.13
400,1484,pret,2024-01-01 11:03:07.509997,3185.04
776,1485,pret,2023-08-11 11:03:07.509999,5444.2
243,1486,carte_credit,2024-03-03 11:03:07.510002,19671.48
68,1487,compte_courant,2024-03-31 11:03:07.510004,15430.3
362,1488,carte_credit,2023-08-30 11:03:07.510006,3285.27
366,1489,compte_courant,2023-08-03 11:03:07.510008,8489.04
886,1490,pret,2023-08-31 11:03:07.510011,13914.65
672,1491,compte_courant,2024-03-09 11:03:07.510013,825.48
837,1492,compte_courant,2023-08-29 11:03:07.510015,14517.88
894,1493,pret,2024-01-08 11:03:07.510017,17756.88
896,1494,compte_courant,2023-08-23 11:03:07.510020,6506.68
518,1495,pret,2024-01-31 11:03:07.510022,1994.31
278,1496,carte_credit,2023-07-06 11:03:07.510024,13871.35
78,1497,pret,2023-10-22 11:03:07.510026,19266.67
359,1498,carte_credit,2024-04-10 11:03:07.510028,9817.72
654,1499,pret,2024-01-30 11:03:07.510031,13938.6
558,1500,compte_courant,2023-08-16 11:03:07.510033,13771.97
199,1501,carte_credit,2024-04-16 11:03:07.510035,18943.12
7,1502,compte_courant,2023-08-26 11:03:07.510037,2013.2
741,1503,carte_credit,2024-05-02 11:03:07.510040,4980.33
931,1504,carte_credit,2023-12-08 11:03:07.510042,17176.67
773,1505,pret,2023-08-22 11:03:07.510044,12321.19
487,1506,pret,2024-03-01 11:03:07.510046,5902.16
415,1507,carte_credit,2024-01-10 11:03:07.510048,4584.03
689,1508,carte_credit,2024-05-11 11:03:07.510051,7146.81
288,1509,pret,2023-09-22 11:03:07.510053,19041.25
629,1510,carte_credit,2023-10-07 11:03:07.510055,13806.06
278,1511,pret,2023-09-08 11:03:07.510057,19700.17
433,1512,carte_credit,2024-03-03 11:03:07.510060,5389.04
18,1513,pret,2024-02-03 11:03:07.510062,8709.47
71,1514,pret,2023-12-04 11:03:07.510064,6377.74
152,1515,compte_courant,2023-08-07 11:03:07.510066,3413.51
92,1516,pret,2024-03-10 11:03:07.510068,10996.69
519,1517,pret,2024-06-22 11:03:07.510071,1823.61
136,1518,compte_courant,2024-03-27 11:03:07.510073,5541.43
886,1519,pret,2023-12-01 11:03:07.510075,18349.01
664,1520,carte_credit,2024-04-20 11:03:07.510077,10442.82
491,1521,compte_courant,2023-11-24 11:03:07.510080,12531.51
939,1522,compte_courant,2023-08-31 11:03:07.510082,3382.45
368,1523,compte_courant,2023-11-03 11:03:07.510084,11883.51
246,1524,carte_credit,2024-04-20 11:03:07.510086,2342.78
836,1525,carte_credit,2024-04-25 11:03:07.510089,2420.17
702,1526,compte_courant,2023-07-26 11:03:07.510091,10630.25
95,1527,carte_credit,2024-03-18 11:03:07.510093,4282.75
299,1528,pret,2023-10-22 11:03:07.510095,11294.26
966,1529,compte_courant,2023-09-23 11:03:07.510098,16503.62
423,1530,compte_courant,2024-04-03 11:03:07.510100,14366.76
451,1531,carte_credit,2023-07-24 11:03:07.510102,12735.37
489,1532,compte_courant,2024-03-04 11:03:07.510105,704.57
586,1533,carte_credit,2023-08-01 11:03:07.510107,10726.55
236,1534,pret,2024-05-25 11:03:07.510109,7605.83
219,1535,compte_courant,2024-03-24 11:03:07.510111,8955.47
961,1536,compte_courant,2024-06-16 11:03:07.510114,18043.81
38,1537,pret,2024-03-25 11:03:07.510116,5773.79
427,1538,compte_courant,2023-12-04 11:03:07.510120,17394.22
217,1539,pret,2023-08-15 11:03:07.510122,16001.88
687,1540,compte_courant,2024-02-05 11:03:07.510125,16692.41
188,1541,carte_credit,2023-09-06 11:03:07.510128,16300.38
182,1542,pret,2023-09-22 11:03:07.510130,4555.12
389,1543,pret,2023-08-30 11:03:07.510133,16854.05
934,1544,carte_credit,2023-09-07 11:03:07.510135,19806.02
883,1545,compte_courant,2024-02-16 11:03:07.510138,3125.17
722,1546,pret,2024-05-16 11:03:07.510141,14378.94
838,1547,carte_credit,2024-04-25 11:03:07.510143,17951.79
432,1548,pret,2024-06-05 11:03:07.510146,6920.2
323,1549,compte_courant,2024-01-02 11:03:07.510150,6512.71
775,1550,pret,2024-03-06 11:03:07.510152,6200.6
242,1551,carte_credit,2023-11-01 11:03:07.510154,13709.07
7,1552,carte_credit,2023-11-25 11:03:07.510157,15786.64
932,1553,carte_credit,2024-04-18 11:03:07.510159,6680.94
207,1554,pret,2023-09-15 11:03:07.510161,16096.08
55,1555,carte_credit,2024-04-05 11:03:07.510163,11316.24
936,1556,compte_courant,2023-11-20 11:03:07.510165,9403.63
874,1557,pret,2023-10-03 11:03:07.510168,19878.0
201,1558,pret,2024-04-10 11:03:07.510170,4917.05
863,1559,pret,2024-02-28 11:03:07.510172,8965.43
678,1560,pret,2024-03-13 11:03:07.510175,10359.62
936,1561,compte_courant,2023-12-29 11:03:07.510177,11303.95
350,1562,pret,2024-04-13 11:03:07.510179,1557.12
318,1563,compte_courant,2024-02-09 11:03:07.510181,5236.92
799,1564,compte_courant,2023-11-10 11:03:07.510184,12740.88
229,1565,carte_credit,2023-11-13 11:03:07.510186,11890.31
143,1566,carte_credit,2023-12-27 11:03:07.510188,4136.64
132,1567,pret,2023-08-11 11:03:07.510190,19744.26
219,1568,pret,2023-12-23 11:03:07.510193,10475.13
375,1569,compte_courant,2023-10-25 11:03:07.510195,19435.26
581,1570,pret,2024-03-14 11:03:07.510197,3559.46
136,1571,pret,2024-02-05 11:03:07.510199,19828.21
262,1572,pret,2023-07-04 11:03:07.510202,12426.91
978,1573,carte_credit,2023-11-26 11:03:07.510204,17367.79
802,1574,pret,2024-06-18 11:03:07.510206,15648.52
237,1575,carte_credit,2024-01-08 11:03:07.510208,4955.03
248,1576,pret,2024-05-19 11:03:07.510210,5248.91
458,1577,pret,2023-09-24 11:03:07.510213,6394.23
588,1578,carte_credit,2023-07-13 11:03:07.510215,11640.48
272,1579,carte_credit,2024-06-09 11:03:07.510217,2250.79
873,1580,compte_courant,2023-11-17 11:03:07.510219,18422.68
317,1581,pret,2023-10-05 11:03:07.510221,18702.99
275,1582,carte_credit,2024-02-18 11:03:07.510224,14620.32
867,1583,pret,2023-12-20 11:03:07.510226,515.61
334,1584,pret,2024-02-28 11:03:07.510228,15968.59
536,1585,pret,2023-09-05 11:03:07.510230,6222.29
290,1586,pret,2023-12-17 11:03:07.510233,6146.52
708,1587,compte_courant,2024-05-27 11:03:07.510235,4672.99
853,1588,pret,2023-08-31 11:03:07.510237,17497.62
448,1589,pret,2023-12-12 11:03:07.510239,17426.17
287,1590,pret,2023-12-14 11:03:07.510241,3019.09
525,1591,pret,2024-06-03 11:03:07.510245,15338.66
408,1592,carte_credit,2023-09-12 11:03:07.510248,11319.2
638,1593,pret,2024-01-23 11:03:07.510251,6428.34
619,1594,carte_credit,2024-05-28 11:03:07.510253,2212.42
371,1595,compte_courant,2023-08-14 11:03:07.510256,18734.89
746,1596,pret,2024-04-04 11:03:07.510258,15148.24
459,1597,carte_credit,2023-09-14 11:03:07.510261,7132.8
843,1598,compte_courant,2024-05-23 11:03:07.510263,10368.69
229,1599,compte_courant,2023-07-28 11:03:07.510266,15058.21
880,1600,pret,2024-03-03 11:03:07.510269,12995.35
