client_id,interaction_id,timestamp,interaction_type,duration_seconds
729,2328,2024-01-30 11:03:07.471297,appel_service_client,520
978,2329,2024-07-02 11:03:07.471300,email,280
67,2330,2024-03-11 11:03:07.471302,email,359
518,2331,2023-08-09 11:03:07.471304,visite_site,397
213,2332,2023-09-12 11:03:07.471307,email,546
818,2333,2023-08-26 11:03:07.471309,appel_service_client,291
305,2334,2023-11-03 11:03:07.471312,email,173
512,2335,2024-02-19 11:03:07.471314,appel_service_client,62
200,2336,2023-08-18 11:03:07.471317,appel_service_client,547
958,2337,2023-10-19 11:03:07.471319,visite_site,102
485,2338,2024-06-17 11:03:07.471322,visite_site,331
467,2339,2023-10-07 11:03:07.471377,visite_site,196
424,2340,2023-12-21 11:03:07.471384,visite_site,256
970,2341,2024-01-17 11:03:07.471401,email,576
10,2342,2023-12-28 11:03:07.471404,email,433
550,2343,2024-04-19 11:03:07.471406,email,585
701,2344,2024-03-04 11:03:07.471409,appel_service_client,83
543,2345,2024-06-15 11:03:07.471412,email,501
516,2346,2023-11-16 11:03:07.471414,visite_site,131
295,2347,2023-09-25 11:03:07.471417,appel_service_client,253
417,2348,2023-09-01 11:03:07.471421,appel_service_client,298
176,2349,2023-07-19 11:03:07.471423,appel_service_client,92
624,2350,2023-08-06 11:03:07.471426,email,330
59,2351,2024-02-25 11:03:07.471429,visite_site,192
727,2352,2023-12-18 11:03:07.471431,appel_service_client,256
189,2353,2024-05-07 11:03:07.471434,visite_site,455
115,2354,2023-11-30 11:03:07.471436,appel_service_client,196
880,2355,2023-12-19 11:03:07.471439,appel_service_client,513
473,2356,2024-01-21 11:03:07.471442,appel_service_client,180
781,2357,2024-03-29 11:03:07.471444,visite_site,454
111,2358,2023-09-14 11:03:07.471447,visite_site,565
434,2359,2023-09-28 11:03:07.471450,visite_site,279
23,2360,2024-02-08 11:03:07.471453,appel_service_client,101
830,2361,2023-11-17 11:03:07.471456,email,590
289,2362,2024-05-08 11:03:07.471459,visite_site,421
532,2363,2023-12-26 11:03:07.471461,email,199
699,2364,2024-04-18 11:03:07.471464,email,338
696,2365,2023-08-30 11:03:07.471466,appel_service_client,364
50,2366,2023-08-15 11:03:07.471469,appel_service_client,285
109,2367,2023-09-01 11:03:07.471472,visite_site,386
786,2368,2024-02-20 11:03:07.471474,appel_service_client,355
692,2369,2024-05-14 11:03:07.471477,email,154
126,2370,2023-12-29 11:03:07.471479,appel_service_client,198
709,2371,2024-04-15 11:03:07.471482,appel_service_client,52
228,2372,2024-05-12 11:03:07.471484,appel_service_client,257
70,2373,2024-06-30 11:03:07.471486,email,95
377,2374,2023-08-14 11:03:07.471489,appel_service_client,103
261,2375,2023-07-20 11:03:07.471491,email,435
553,2376,2023-08-11 11:03:07.471494,appel_service_client,365
519,2377,2024-04-09 11:03:07.471497,email,360
274,2378,2024-01-11 11:03:07.471500,visite_site,117
551,2379,2024-03-29 11:03:07.471502,email,260
552,2380,2023-10-07 11:03:07.471505,email,412
213,2381,2023-12-05 11:03:07.471508,appel_service_client,351
294,2382,2023-11-14 11:03:07.471510,email,178
25,2383,2024-04-13 11:03:07.471513,appel_service_client,250
582,2384,2023-11-17 11:03:07.471515,email,313
278,2385,2023-10-23 11:03:07.471518,email,100
910,2386,2023-11-21 11:03:07.471520,appel_service_client,466
596,2387,2024-04-13 11:03:07.471522,visite_site,161
149,2388,2024-05-22 11:03:07.471525,email,63
371,2389,2023-12-18 11:03:07.471527,visite_site,531
301,2390,2024-06-05 11:03:07.471530,visite_site,586
433,2391,2023-10-18 11:03:07.471534,visite_site,91
373,2392,2024-02-20 11:03:07.471536,email,461
332,2393,2024-05-10 11:03:07.471539,visite_site,102
98,2394,2023-07-29 11:03:07.471541,visite_site,423
803,2395,2023-07-10 11:03:07.471544,visite_site,280
511,2396,2023-11-02 11:03:07.471546,visite_site,290
200,2397,2024-04-21 11:03:07.471549,visite_site,311
710,2398,2023-09-11 11:03:07.471551,visite_site,506
41,2399,2024-04-10 11:03:07.471554,email,280
338,2400,2023-11-11 11:03:07.471556,email,160
730,2401,2023-07-15 11:03:07.471558,visite_site,522
995,2402,2024-03-09 11:03:07.471561,appel_service_client,80
475,2403,2024-06-26 11:03:07.471563,appel_service_client,97
847,2404,2023-10-14 11:03:07.471566,email,94
313,2405,2024-06-16 11:03:07.471568,email,71
395,2406,2023-12-17 11:03:07.471571,email,130
758,2407,2023-11-07 11:03:07.471573,appel_service_client,551
933,2408,2023-11-11 11:03:07.471576,visite_site,562
297,2409,2024-01-19 11:03:07.471578,appel_service_client,592
299,2410,2023-11-01 11:03:07.471581,visite_site,176
806,2411,2024-02-23 11:03:07.471583,visite_site,131
926,2412,2024-05-11 11:03:07.471585,appel_service_client,255
594,2413,2024-06-13 11:03:07.471590,appel_service_client,70
737,2414,2024-03-22 11:03:07.471593,appel_service_client,188
314,2415,2023-10-26 11:03:07.471595,email,192
69,2416,2024-04-10 11:03:07.471597,visite_site,248
411,2417,2023-08-20 11:03:07.471600,visite_site,76
86,2418,2024-01-11 11:03:07.471602,visite_site,276
214,2419,2023-10-28 11:03:07.471605,email,230
988,2420,2024-03-13 11:03:07.471607,email,469
728,2421,2024-04-11 11:03:07.471609,visite_site,290
119,2422,2023-12-05 11:03:07.471612,appel_service_client,415
177,2423,2024-04-02 11:03:07.471614,visite_site,136
909,2424,2024-01-03 11:03:07.471617,visite_site,388
830,2425,2023-08-16 11:03:07.471619,email,252
627,2426,2023-09-13 11:03:07.471622,visite_site,107
422,2427,2023-09-14 11:03:07.471625,visite_site,487
306,2428,2024-06-21 11:03:07.471627,email,590
798,2429,2023-11-25 11:03:07.471630,appel_service_client,171
440,2430,2024-01-26 11:03:07.471632,visite_site,464
536,2431,2023-08-27 11:03:07.471634,appel_service_client,376
417,2432,2024-01-02 11:03:07.471637,email,149
533,2433,2024-01-11 11:03:07.471640,appel_service_client,126
340,2434,2024-05-19 11:03:07.471643,visite_site,311
178,2435,2023-08-19 11:03:07.471645,visite_site,532
644,2436,2024-05-03 11:03:07.471648,email,559
144,2437,2023-09-10 11:03:07.471650,appel_service_client,531
466,2438,2024-01-02 11:03:07.471653,email,285
720,2439,2024-05-02 11:03:07.471655,appel_service_client,118
229,2440,2024-01-26 11:03:07.471658,appel_service_client,485
476,2441,2023-07-07 11:03:07.471660,visite_site,431
983,2442,2023-10-04 11:03:07.471663,visite_site,451
453,2443,2023-12-17 11:03:07.471666,email,188
656,2444,2024-04-25 11:03:07.471668,visite_site,253
644,2445,2024-01-15 11:03:07.471671,appel_service_client,566
16,2446,2024-03-15 11:03:07.471673,appel_service_client,129
177,2447,2024-01-06 11:03:07.471676,appel_service_client,387
163,2448,2024-04-03 11:03:07.471678,appel_service_client,538
374,2449,2024-04-07 11:03:07.471681,email,595
866,2450,2024-03-10 11:03:07.471683,email,477
220,2451,2024-04-21 11:03:07.471686,visite_site,52
341,2452,2024-02-15 11:03:07.471688,appel_service_client,567
51,2453,2024-03-21 11:03:07.471690,email,142
528,2454,2023-08-24 11:03:07.471693,email,481
929,2455,2023-12-13 11:03:07.471695,email,381
841,2456,2024-05-01 11:03:07.471698,visite_site,441
10,2457,2023-08-18 11:03:07.471700,email,53
352,2458,2024-04-14 11:03:07.471703,appel_service_client,341
579,2459,2023-10-08 11:03:07.471705,email,574
995,2460,2024-06-27 11:03:07.471708,appel_service_client,144
125,2461,2024-04-11 11:03:07.471710,visite_site,446
211,2462,2023-10-15 11:03:07.471712,appel_service_client,471
988,2463,2023-12-25 11:03:07.471715,appel_service_client,269
234,2464,2023-09-17 11:03:07.471717,appel_service_client,57
878,2465,2023-07-20 11:03:07.471720,email,352
339,2466,2024-06-03 11:03:07.471722,appel_service_client,388
895,2467,2023-11-06 11:03:07.471725,visite_site,577
738,2468,2024-05-08 11:03:07.471757,visite_site,160
183,2469,2023-09-20 11:03:07.471764,email,479
243,2470,2023-09-29 11:03:07.471768,visite_site,504
900,2471,2023-10-30 11:03:07.471771,email,87
59,2472,2023-08-16 11:03:07.471774,visite_site,533
524,2473,2024-03-18 11:03:07.471777,appel_service_client,395
513,2474,2023-10-30 11:03:07.471779,appel_service_client,69
850,2475,2023-09-05 11:03:07.471782,appel_service_client,39
450,2476,2024-04-26 11:03:07.471785,appel_service_client,320
693,2477,2023-10-26 11:03:07.471787,appel_service_client,201
74,2478,2023-07-15 11:03:07.471790,visite_site,479
153,2479,2024-05-22 11:03:07.471792,appel_service_client,43
908,2480,2024-02-03 11:03:07.471795,email,311
196,2481,2023-09-21 11:03:07.471798,appel_service_client,210
422,2482,2023-08-12 11:03:07.471800,appel_service_client,126
223,2483,2023-07-23 11:03:07.471803,appel_service_client,203
880,2484,2024-05-23 11:03:07.471805,appel_service_client,475
965,2485,2023-12-17 11:03:07.471808,visite_site,135
293,2486,2023-10-17 11:03:07.471810,visite_site,488
670,2487,2024-06-20 11:03:07.471813,appel_service_client,500
934,2488,2024-04-26 11:03:07.471815,visite_site,320
708,2489,2024-04-04 11:03:07.471818,visite_site,554
191,2490,2024-03-25 11:03:07.471820,email,488
304,2491,2024-01-18 11:03:07.471823,visite_site,93
643,2492,2024-03-23 11:03:07.471825,email,305
197,2493,2024-04-09 11:03:07.471828,visite_site,429
205,2494,2024-01-09 11:03:07.471830,email,218
909,2495,2023-07-19 11:03:07.471833,visite_site,463
588,2496,2023-12-07 11:03:07.471835,appel_service_client,249
417,2497,2024-05-13 11:03:07.471838,email,128
500,2498,2023-11-07 11:03:07.471840,appel_service_client,158
995,2499,2023-12-25 11:03:07.471843,visite_site,254
483,2500,2024-01-18 11:03:07.471845,appel_service_client,189
759,2501,2024-06-02 11:03:07.471848,email,31
679,2502,2024-05-27 11:03:07.471850,appel_service_client,180
8,2503,2023-08-21 11:03:07.471853,email,418
505,2504,2024-06-05 11:03:07.471855,appel_service_client,520
593,2505,2023-09-08 11:03:07.471858,email,359
231,2506,2023-11-21 11:03:07.471861,email,87
112,2507,2024-06-03 11:03:07.471864,visite_site,263
459,2508,2024-02-08 11:03:07.471866,appel_service_client,95
934,2509,2023-09-25 11:03:07.471869,email,212
208,2510,2023-08-23 11:03:07.471871,email,268
799,2511,2023-12-06 11:03:07.471873,appel_service_client,333
725,2512,2024-02-05 11:03:07.471876,visite_site,489
397,2513,2023-08-16 11:03:07.471878,visite_site,413
607,2514,2023-07-08 11:03:07.471881,email,406
385,2515,2023-09-21 11:03:07.471883,email,525
501,2516,2023-12-22 11:03:07.471886,email,219
993,2517,2023-12-21 11:03:07.471888,email,303
762,2518,2024-05-03 11:03:07.471891,email,405
165,2519,2023-11-24 11:03:07.471894,appel_service_client,468
504,2520,2023-11-06 11:03:07.471896,visite_site,204
91,2521,2024-05-29 11:03:07.471899,visite_site,46
799,2522,2023-12-20 11:03:07.471902,appel_service_client,507
89,2523,2023-10-22 11:03:07.471904,email,562
634,2524,2023-07-08 11:03:07.471907,visite_site,515
425,2525,2024-01-01 11:03:07.471910,appel_service_client,60
844,2526,2024-04-07 11:03:07.471913,email,291
936,2527,2023-09-08 11:03:07.471915,visite_site,257
849,2528,2024-03-16 11:03:07.471918,appel_service_client,113
468,2529,2023-10-05 11:03:07.471920,visite_site,301
236,2530,2024-01-22 11:03:07.471922,email,212
593,2531,2023-08-27 11:03:07.471925,email,147
251,2532,2024-02-25 11:03:07.471927,visite_site,394
480,2533,2023-12-14 11:03:07.471930,appel_service_client,190
865,2534,2023-11-22 11:03:07.471932,visite_site,289
782,2535,2024-05-06 11:03:07.471935,email,258
221,2536,2024-01-19 11:03:07.471937,email,117
32,2537,2023-09-02 11:03:07.471940,appel_service_client,303
661,2538,2024-05-18 11:03:07.471942,appel_service_client,53
680,2539,2024-05-12 11:03:07.471945,email,497
521,2540,2024-03-11 11:03:07.471947,email,570
752,2541,2023-09-17 11:03:07.471950,visite_site,112
629,2542,2024-03-08 11:03:07.471967,visite_site,155
171,2543,2023-07-28 11:03:07.471969,email,118
711,2544,2023-09-16 11:03:07.471972,appel_service_client,523
81,2545,2023-07-29 11:03:07.471974,visite_site,288
9,2546,2023-12-22 11:03:07.471977,appel_service_client,345
141,2547,2023-10-29 11:03:07.471979,appel_service_client,158
408,2548,2023-07-06 11:03:07.471982,appel_service_client,46
707,2549,2024-06-03 11:03:07.471984,email,483
536,2550,2023-08-15 11:03:07.471986,appel_service_client,313
809,2551,2024-02-01 11:03:07.471989,visite_site,600
672,2552,2023-09-08 11:03:07.471992,visite_site,565
208,2553,2024-01-18 11:03:07.471994,appel_service_client,591
31,2554,2023-09-01 11:03:07.471997,email,94
20,2555,2024-06-21 11:03:07.471999,visite_site,50
966,2556,2023-07-24 11:03:07.472001,visite_site,393
98,2557,2023-11-05 11:03:07.472004,appel_service_client,140
865,2558,2024-03-02 11:03:07.472006,email,515
257,2559,2024-04-16 11:03:07.472009,appel_service_client,484
225,2560,2023-10-29 11:03:07.472011,visite_site,398
1000,2561,2023-07-28 11:03:07.472015,email,95
103,2562,2024-01-07 11:03:07.472017,visite_site,485
736,2563,2023-09-20 11:03:07.472020,appel_service_client,315
317,2564,2024-04-24 11:03:07.472022,email,577
811,2565,2023-11-17 11:03:07.472025,appel_service_client,174
918,2566,2024-01-30 11:03:07.472027,email,457
447,2567,2024-05-25 11:03:07.472029,email,466
734,2568,2023-09-30 11:03:07.472032,visite_site,332
514,2569,2024-03-24 11:03:07.472035,appel_service_client,363
378,2570,2023-07-15 11:03:07.472037,email,214
36,2571,2023-09-09 11:03:07.472040,email,338
233,2572,2024-01-05 11:03:07.472042,visite_site,366
165,2573,2023-12-19 11:03:07.472045,email,371
76,2574,2024-04-24 11:03:07.472047,appel_service_client,543
489,2575,2024-03-02 11:03:07.472049,email,560
176,2576,2024-05-22 11:03:07.472052,appel_service_client,514
249,2577,2024-06-20 11:03:07.472054,email,210
886,2578,2024-04-02 11:03:07.472057,email,232
837,2579,2023-12-28 11:03:07.472059,appel_service_client,483
266,2580,2023-08-28 11:03:07.472063,email,492
792,2581,2023-09-03 11:03:07.472065,visite_site,392
389,2582,2024-06-25 11:03:07.472068,email,283
514,2583,2024-02-25 11:03:07.472070,appel_service_client,82
513,2584,2023-12-05 11:03:07.472073,appel_service_client,439
827,2585,2023-11-18 11:03:07.472075,appel_service_client,563
673,2586,2023-07-05 11:03:07.472078,visite_site,67
695,2587,2023-11-28 11:03:07.472080,appel_service_client,460
224,2588,2023-12-02 11:03:07.472083,visite_site,484
164,2589,2024-03-28 11:03:07.472085,visite_site,585
713,2590,2024-02-16 11:03:07.472087,appel_service_client,515
171,2591,2023-08-01 11:03:07.472090,email,157
44,2592,2024-01-09 11:03:07.472092,appel_service_client,499
482,2593,2024-02-16 11:03:07.472095,visite_site,128
42,2594,2023-08-01 11:03:07.472097,visite_site,348
443,2595,2024-05-19 11:03:07.472100,visite_site,116
220,2596,2024-06-21 11:03:07.472102,appel_service_client,96
135,2597,2023-12-20 11:03:07.472113,appel_service_client,307
10,2598,2024-06-25 11:03:07.472118,appel_service_client,489
16,2599,2024-02-29 11:03:07.472121,email,57
167,2600,2024-03-24 11:03:07.472123,visite_site,329
814,2601,2024-04-19 11:03:07.472126,appel_service_client,225
651,2602,2024-02-24 11:03:07.472129,email,267
853,2603,2023-12-12 11:03:07.472132,email,406
626,2604,2024-05-20 11:03:07.472135,appel_service_client,232
637,2605,2024-05-20 11:03:07.472137,email,563
233,2606,2024-03-26 11:03:07.472140,email,37
965,2607,2023-07-25 11:03:07.472142,appel_service_client,347
478,2608,2024-03-02 11:03:07.472145,appel_service_client,453
917,2609,2023-10-03 11:03:07.472147,visite_site,121
470,2610,2024-02-15 11:03:07.472150,visite_site,320
952,2611,2024-03-15 11:03:07.472153,visite_site,505
807,2612,2023-12-17 11:03:07.472155,visite_site,313
267,2613,2024-04-24 11:03:07.472157,appel_service_client,597
722,2614,2023-08-11 11:03:07.472160,appel_service_client,202
957,2615,2024-05-16 11:03:07.472162,email,479
893,2616,2023-09-19 11:03:07.472165,visite_site,560
817,2617,2024-01-04 11:03:07.472167,appel_service_client,472
14,2618,2023-11-21 11:03:07.472170,appel_service_client,368
951,2619,2023-09-28 11:03:07.472172,appel_service_client,194
894,2620,2024-04-06 11:03:07.472175,visite_site,497
217,2621,2024-01-27 11:03:07.472177,visite_site,199
23,2622,2023-08-23 11:03:07.472180,visite_site,319
461,2623,2024-04-04 11:03:07.472182,email,103
534,2624,2023-12-30 11:03:07.472185,appel_service_client,73
925,2625,2023-12-07 11:03:07.472187,visite_site,282
22,2626,2024-05-03 11:03:07.472190,email,483
334,2627,2024-05-03 11:03:07.472192,appel_service_client,289
316,2628,2023-09-07 11:03:07.472195,email,430
564,2629,2023-09-23 11:03:07.472197,email,384
403,2630,2023-09-13 11:03:07.472200,appel_service_client,146
658,2631,2023-12-10 11:03:07.472202,email,221
784,2632,2023-12-19 11:03:07.472204,visite_site,488
139,2633,2023-11-19 11:03:07.472208,email,133
693,2634,2024-05-25 11:03:07.472210,appel_service_client,552
840,2635,2023-12-05 11:03:07.472214,appel_service_client,320
422,2636,2024-02-16 11:03:07.472216,appel_service_client,597
590,2637,2023-10-18 11:03:07.472219,email,459
1,2638,2023-10-29 11:03:07.472221,email,128
633,2639,2024-01-12 11:03:07.472224,email,510
201,2640,2024-04-01 11:03:07.472226,visite_site,206
573,2641,2024-06-12 11:03:07.472229,appel_service_client,525
889,2642,2024-03-24 11:03:07.472231,appel_service_client,581
567,2643,2023-08-11 11:03:07.472234,visite_site,495
282,2644,2024-02-17 11:03:07.472236,email,287
16,2645,2023-10-12 11:03:07.472241,visite_site,236
241,2646,2024-05-03 11:03:07.472244,visite_site,362
284,2647,2023-09-03 11:03:07.472246,visite_site,587
276,2648,2024-04-28 11:03:07.472249,appel_service_client,166
888,2649,2024-03-08 11:03:07.472251,email,272
837,2650,2024-03-22 11:03:07.472254,visite_site,130
182,2651,2024-05-18 11:03:07.472256,visite_site,584
832,2652,2024-04-08 11:03:07.472258,visite_site,36
649,2653,2024-02-28 11:03:07.472261,email,298
266,2654,2024-06-01 11:03:07.472263,visite_site,491
158,2655,2024-06-14 11:03:07.472266,email,545
18,2656,2023-11-23 11:03:07.472268,appel_service_client,490
516,2657,2024-05-09 11:03:07.472271,visite_site,131
408,2658,2023-11-06 11:03:07.472273,visite_site,59
418,2659,2023-12-08 11:03:07.472276,visite_site,372
305,2660,2024-06-14 11:03:07.472278,appel_service_client,264
129,2661,2024-07-02 11:03:07.472281,email,580
460,2662,2023-11-04 11:03:07.472283,visite_site,75
454,2663,2023-11-17 11:03:07.472286,email,452
564,2664,2023-10-31 11:03:07.472288,appel_service_client,400
468,2665,2024-06-13 11:03:07.472291,email,36
725,2666,2023-10-25 11:03:07.472293,visite_site,212
742,2667,2024-03-07 11:03:07.472296,appel_service_client,551
146,2668,2024-04-03 11:03:07.472298,email,283
275,2669,2023-11-13 11:03:07.472301,visite_site,554
786,2670,2023-09-07 11:03:07.472303,email,161
375,2671,2023-11-22 11:03:07.472306,email,395
340,2672,2023-09-24 11:03:07.472308,visite_site,584
179,2673,2024-06-29 11:03:07.472311,email,60
932,2674,2023-12-10 11:03:07.472313,appel_service_client,52
339,2675,2023-10-03 11:03:07.472316,appel_service_client,398
140,2676,2023-12-01 11:03:07.472318,appel_service_client,77
755,2677,2024-04-02 11:03:07.472321,visite_site,592
759,2678,2023-09-08 11:03:07.472323,email,379
882,2679,2024-01-22 11:03:07.472326,visite_site,372
620,2680,2024-01-20 11:03:07.472328,visite_site,54
323,2681,2024-04-01 11:03:07.472331,email,570
603,2682,2023-10-05 11:03:07.472333,email,569
553,2683,2023-11-09 11:03:07.472336,appel_service_client,254
777,2684,2024-01-02 11:03:07.472338,appel_service_client,593
43,2685,2023-07-21 11:03:07.472341,visite_site,334
509,2686,2024-01-15 11:03:07.472343,email,130
443,2687,2023-08-08 11:03:07.472347,visite_site,485
61,2688,2024-05-30 11:03:07.472351,email,94
911,2689,2023-12-16 11:03:07.472354,appel_service_client,532
559,2690,2023-07-07 11:03:07.472356,visite_site,183
48,2691,2023-12-22 11:03:07.472359,email,323
754,2692,2024-07-02 11:03:07.472361,email,196
480,2693,2023-08-08 11:03:07.472364,visite_site,115
773,2694,2024-06-21 11:03:07.472366,email,194
377,2695,2024-01-08 11:03:07.472369,appel_service_client,192
406,2696,2023-11-19 11:03:07.472371,appel_service_client,388
76,2697,2023-07-30 11:03:07.472374,email,326
852,2698,2024-05-15 11:03:07.472377,appel_service_client,220
778,2699,2023-07-28 11:03:07.472379,email,306
142,2700,2024-03-21 11:03:07.472382,appel_service_client,542
752,2701,2024-05-12 11:03:07.472384,visite_site,269
306,2702,2024-02-08 11:03:07.472386,visite_site,45
687,2703,2023-11-03 11:03:07.472389,visite_site,286
178,2704,2023-09-09 11:03:07.472391,email,290
379,2705,2023-11-16 11:03:07.472394,email,209
296,2706,2023-10-18 11:03:07.472396,email,472
739,2707,2023-07-07 11:03:07.472399,visite_site,56
545,2708,2023-11-24 11:03:07.472402,appel_service_client,166
886,2709,2023-10-03 11:03:07.472404,visite_site,384
467,2710,2024-01-23 11:03:07.472407,visite_site,592
533,2711,2023-08-10 11:03:07.472409,visite_site,342
127,2712,2023-12-27 11:03:07.472412,email,158
164,2713,2024-03-08 11:03:07.472414,email,229
249,2714,2024-05-21 11:03:07.472416,email,162
256,2715,2024-03-01 11:03:07.472419,appel_service_client,239
675,2716,2023-12-26 11:03:07.472421,email,414
116,2717,2023-11-07 11:03:07.472424,appel_service_client,145
748,2718,2024-02-03 11:03:07.472426,email,362
734,2719,2024-06-09 11:03:07.472429,email,51
721,2720,2023-07-07 11:03:07.472431,email,416
434,2721,2024-01-07 11:03:07.472434,visite_site,566
891,2722,2023-08-25 11:03:07.472436,email,406
125,2723,2024-03-03 11:03:07.472439,email,588
791,2724,2024-01-12 11:03:07.472441,email,162
365,2725,2024-05-03 11:03:07.472443,visite_site,204
648,2726,2024-02-11 11:03:07.472446,appel_service_client,81
863,2727,2023-10-07 11:03:07.472448,email,240
862,2728,2023-10-14 11:03:07.472451,email,516
25,2729,2023-11-22 11:03:07.472453,email,284
57,2730,2024-04-05 11:03:07.472456,appel_service_client,584
187,2731,2023-07-08 11:03:07.472460,visite_site,149
419,2732,2023-09-07 11:03:07.472462,visite_site,471
293,2733,2023-11-07 11:03:07.472465,email,496
220,2734,2024-02-04 11:03:07.472467,visite_site,517
788,2735,2024-01-23 11:03:07.472470,visite_site,509
724,2736,2023-08-05 11:03:07.472472,appel_service_client,184
129,2737,2023-09-16 11:03:07.472474,email,580
787,2738,2024-03-14 11:03:07.472477,email,407
840,2739,2023-11-16 11:03:07.472480,visite_site,389
720,2740,2024-04-25 11:03:07.472482,email,538
476,2741,2024-02-12 11:03:07.472485,email,368
878,2742,2024-03-29 11:03:07.472516,appel_service_client,364
382,2743,2024-01-06 11:03:07.472522,email,133
783,2744,2023-12-10 11:03:07.472525,visite_site,566
328,2745,2023-12-05 11:03:07.472527,visite_site,287
258,2746,2023-10-13 11:03:07.472530,appel_service_client,71
814,2747,2023-11-21 11:03:07.472533,email,408
101,2748,2024-03-14 11:03:07.472535,visite_site,502
579,2749,2023-07-21 11:03:07.472538,visite_site,376
206,2750,2024-05-28 11:03:07.472540,visite_site,248
328,2751,2024-05-05 11:03:07.472543,visite_site,327
348,2752,2024-05-05 11:03:07.472546,visite_site,404
681,2753,2023-12-21 11:03:07.472548,appel_service_client,240
219,2754,2024-04-17 11:03:07.472551,visite_site,196
579,2755,2023-12-25 11:03:07.472553,visite_site,294
707,2756,2024-06-22 11:03:07.472556,email,171
346,2757,2024-06-03 11:03:07.472558,visite_site,535
449,2758,2023-09-19 11:03:07.472560,appel_service_client,400
487,2759,2023-09-13 11:03:07.472563,appel_service_client,280
19,2760,2023-10-18 11:03:07.472566,appel_service_client,97
352,2761,2023-12-25 11:03:07.472570,email,48
264,2762,2023-10-05 11:03:07.472572,email,515
494,2763,2023-08-02 11:03:07.472574,appel_service_client,33
364,2764,2024-02-21 11:03:07.472577,email,407
873,2765,2023-12-16 11:03:07.472579,appel_service_client,390
405,2766,2023-10-04 11:03:07.472582,appel_service_client,519
277,2767,2023-12-21 11:03:07.472584,email,490
352,2768,2023-07-07 11:03:07.472587,appel_service_client,107
332,2769,2023-12-21 11:03:07.472589,appel_service_client,527
993,2770,2024-05-23 11:03:07.472592,email,506
138,2771,2024-04-11 11:03:07.472594,email,50
320,2772,2024-05-06 11:03:07.472597,email,143
476,2773,2024-01-30 11:03:07.472600,email,326
886,2774,2023-11-15 11:03:07.472602,email,478
884,2775,2024-01-28 11:03:07.472605,email,562
362,2776,2024-03-27 11:03:07.472607,email,75
816,2777,2024-06-09 11:03:07.472610,visite_site,579
324,2778,2023-12-11 11:03:07.472612,email,507
174,2779,2023-08-26 11:03:07.472615,email,244
228,2780,2024-01-06 11:03:07.472617,email,560
231,2781,2023-07-11 11:03:07.472620,email,66
974,2782,2023-10-24 11:03:07.472622,email,388
872,2783,2024-04-20 11:03:07.472625,email,106
258,2784,2024-01-02 11:03:07.472627,appel_service_client,495
867,2785,2023-10-17 11:03:07.472630,email,185
671,2786,2024-04-26 11:03:07.472632,visite_site,421
624,2787,2023-12-12 11:03:07.472634,appel_service_client,382
268,2788,2023-11-09 11:03:07.472637,appel_service_client,246
763,2789,2024-04-16 11:03:07.472640,email,411
162,2790,2023-09-14 11:03:07.472642,visite_site,354
683,2791,2023-10-02 11:03:07.472644,email,335
471,2792,2023-07-05 11:03:07.472647,visite_site,487
599,2793,2024-05-06 11:03:07.472649,email,426
498,2794,2023-11-28 11:03:07.472657,email,454
212,2795,2024-03-04 11:03:07.472659,email,406
641,2796,2024-02-17 11:03:07.472662,appel_service_client,597
329,2797,2024-01-10 11:03:07.472664,appel_service_client,201
268,2798,2024-04-05 11:03:07.472667,email,283
559,2799,2024-04-29 11:03:07.472669,email,411
647,2800,2024-05-29 11:03:07.472672,appel_service_client,325
85,2801,2023-09-28 11:03:07.472674,email,373
771,2802,2023-11-26 11:03:07.472677,visite_site,258
715,2803,2023-07-30 11:03:07.472679,visite_site,534
115,2804,2024-04-11 11:03:07.472682,appel_service_client,405
892,2805,2023-07-03 11:03:07.472684,visite_site,489
23,2806,2024-06-02 11:03:07.472687,appel_service_client,271
445,2807,2024-02-11 11:03:07.472689,email,473
696,2808,2023-12-18 11:03:07.472692,visite_site,166
97,2809,2024-06-04 11:03:07.472695,email,97
881,2810,2024-02-05 11:03:07.472697,email,382
492,2811,2024-03-20 11:03:07.472699,email,137
974,2812,2023-11-09 11:03:07.472702,visite_site,329
634,2813,2024-01-31 11:03:07.472704,email,600
497,2814,2023-10-11 11:03:07.472707,email,414
807,2815,2024-03-01 11:03:07.472710,appel_service_client,147
196,2816,2024-05-02 11:03:07.472712,appel_service_client,459
28,2817,2024-05-16 11:03:07.472715,appel_service_client,236
718,2818,2024-06-28 11:03:07.472717,appel_service_client,215
428,2819,2024-03-10 11:03:07.472720,visite_site,223
264,2820,2023-09-22 11:03:07.472722,visite_site,287
855,2821,2023-12-29 11:03:07.472725,visite_site,538
506,2822,2024-01-24 11:03:07.472728,visite_site,462
222,2823,2024-06-08 11:03:07.472730,appel_service_client,255
871,2824,2023-12-17 11:03:07.472733,visite_site,525
977,2825,2024-04-25 11:03:07.472736,appel_service_client,340
308,2826,2024-06-22 11:03:07.472738,appel_service_client,562
408,2827,2024-03-14 11:03:07.472741,visite_site,500
362,2828,2023-12-15 11:03:07.472743,visite_site,228
756,2829,2023-09-15 11:03:07.472746,visite_site,40
246,2830,2024-03-23 11:03:07.472748,appel_service_client,354
123,2831,2024-05-07 11:03:07.472751,visite_site,231
854,2832,2023-09-04 11:03:07.472753,appel_service_client,494
764,2833,2024-01-29 11:03:07.472755,appel_service_client,92
